customer_id,segment,monetary_value,frequency,recency,avg_transaction_value,age,income,region,customer_lifetime_value,purchase_frequency_category,value_tier
268,VIP_Champions,7645.18,55,16,139.00327272727273,71,87357,Urban_Mid_Income,7645.18,Medium,Platinum
269,Potential_Loyalists,5093.62,48,3,106.11708333333333,64,103691,Urban_Mid_Income,5093.62,Med-Low,Silver
270,Potential_Loyalists,5578.54,40,1,139.4635,54,126061,Urban_High_Income,5578.54,Med-Low,Silver
271,Potential_Loyalists,5419.87,48,7,112.91395833333333,58,87604,Suburban,5419.87,Med-Low,Silver
272,New_Customers,5710.97,54,12,105.7587037037037,40,80314,Urban_High_Income,5710.97,Medium,Gold
273,New_Customers,4939.92,55,5,89.81672727272728,23,69830,Urban_High_Income,4939.92,Medium,Silver
274,New_Customers,5513.1,54,4,102.09444444444443,33,55338,Urban_Mid_Income,5513.1,Medium,Silver
275,New_Customers,6601.5,62,12,106.4758064516129,18,52061,Suburban,6601.5,Med-High,Gold
276,Potential_Loyalists,5457.55,46,5,118.64239130434784,31,66709,Suburban,5457.55,Med-Low,Silver
277,New_Customers,4639.95,38,4,122.10394736842105,39,71281,Suburban,4639.95,Low,Silver
278,New_Customers,5340.98,54,21,98.90703703703704,40,45644,Rural,5340.98,Medium,Silver
279,New_Customers,4994.86,49,0,101.93591836734691,35,42622,Rural,4994.86,Med-Low,Silver
280,New_Customers,5099.58,47,0,108.50170212765956,25,73835,Urban_Mid_Income,5099.58,Med-Low,Silver
281,New_Customers,5289.61,53,12,99.80396226415094,47,52208,Urban_Mid_Income,5289.61,Medium,Silver
282,New_Customers,4788.78,41,8,116.79951219512196,46,84179,Suburban,4788.78,Med-Low,Silver
283,VIP_Champions,6899.07,57,7,121.03631578947368,60,122865,Urban_High_Income,6899.07,Medium,Gold
284,New_Customers,4769.58,45,22,105.99066666666668,52,63482,Rural,4769.58,Med-Low,Silver
285,New_Customers,5686.85,54,12,105.31203703703704,56,59039,Urban_Mid_Income,5686.85,Medium,Gold
286,Potential_Loyalists,5340.1,51,0,104.70784313725493,65,77234,Urban_Mid_Income,5340.1,Medium,Silver
287,New_Customers,6132.61,58,0,105.73465517241378,18,73829,Suburban,6132.61,Medium,Gold
288,Potential_Loyalists,5911.03,49,6,120.63326530612244,58,118025,Suburban,5911.03,Med-Low,Gold
289,New_Customers,4672.35,47,7,99.41170212765958,18,45077,Suburban,4672.35,Med-Low,Silver
290,New_Customers,4658.35,45,17,103.5188888888889,50,64578,Rural,4658.35,Med-Low,Silver
291,New_Customers,4562.54,49,22,93.1130612244898,38,67200,Urban_Mid_Income,4562.54,Med-Low,Silver
292,New_Customers,4658.45,52,5,89.58557692307691,30,34784,Rural,4658.45,Medium,Silver
293,New_Customers,4848.82,44,38,110.20045454545452,56,70731,Urban_Mid_Income,4848.82,Med-Low,Silver
294,Potential_Loyalists,6480.12,45,7,144.00266666666667,31,100278,Urban_High_Income,6480.12,Med-Low,Gold
295,Potential_Loyalists,5270.55,49,12,107.5622448979592,50,73815,Urban_High_Income,5270.55,Med-Low,Silver
296,New_Customers,3524.18,41,1,85.95560975609756,44,56818,Suburban,3524.18,Med-Low,Bronze
297,New_Customers,3882.19,45,7,86.27088888888889,49,38401,Suburban,3882.19,Med-Low,Silver
298,VIP_Champions,6142.13,63,4,97.494126984127,42,72410,Suburban,6142.13,Med-High,Gold
299,New_Customers,4097.55,40,83,102.43875,35,43001,Suburban,4097.55,Med-Low,Silver
300,VIP_Champions,6194.53,58,11,106.80224137931036,53,65664,Urban_Mid_Income,6194.53,Medium,Gold
301,Potential_Loyalists,5212.77,46,19,113.32108695652175,57,66383,Rural,5212.77,Med-Low,Silver
302,New_Customers,5108.4800000000005,51,0,100.16627450980393,49,67010,Suburban,5108.4800000000005,Medium,Silver
303,New_Customers,4070.36,44,14,92.50818181818182,33,44065,Suburban,4070.36,Med-Low,Silver
304,New_Customers,4699.26,50,8,93.9852,33,36108,Suburban,4699.26,Medium,Silver
305,Potential_Loyalists,5770.09,51,9,113.13901960784314,52,64066,Urban_High_Income,5770.09,Medium,Gold
306,Potential_Loyalists,6176.47,52,7,118.77826923076924,56,108247,Suburban,6176.47,Medium,Gold
307,New_Customers,5207.41,45,0,115.72022222222222,18,40548,Rural,5207.41,Med-Low,Silver
308,New_Customers,3527.64,39,61,90.45230769230768,33,49074,Urban_High_Income,3527.64,Med-Low,Bronze
309,New_Customers,4615.74,37,6,124.74972972972972,60,89225,Suburban,4615.74,Low,Silver
310,Potential_Loyalists,5865.59,51,18,115.01156862745098,57,83703,Urban_Mid_Income,5865.59,Medium,Gold
311,New_Customers,3548.4,48,17,73.925,19,20000,Suburban,3548.4,Med-Low,Bronze
312,New_Customers,6023.34,55,70,109.51527272727272,43,60279,Suburban,6023.34,Medium,Gold
313,New_Customers,6106.5,57,15,107.13157894736842,44,48401,Suburban,6106.5,Medium,Gold
314,New_Customers,5921.44,63,14,93.99111111111112,41,51563,Rural,5921.44,Med-High,Gold
315,New_Customers,5249.57,54,21,97.21425925925924,43,78975,Urban_Mid_Income,5249.57,Medium,Silver
316,Potential_Loyalists,5350.47,50,74,107.0094,54,85266,Urban_High_Income,5350.47,Medium,Silver
317,New_Customers,3922.81,50,7,78.4562,25,23675,Rural,3922.81,Medium,Silver
318,New_Customers,4171.87,47,10,88.7631914893617,42,39311,Urban_Mid_Income,4171.87,Med-Low,Silver
319,New_Customers,4671.88,35,86,133.48228571428572,47,122668,Suburban,4671.88,Low,Silver
320,New_Customers,5584.45,54,51,103.41574074074072,36,48149,Rural,5584.45,Medium,Silver
321,Potential_Loyalists,6119.67,50,7,122.3934,64,116875,Suburban,6119.67,Medium,Gold
322,New_Customers,5262.1,46,28,114.39347826086956,31,51087,Rural,5262.1,Med-Low,Silver
323,New_Customers,5875.24,56,28,104.915,35,62064,Urban_High_Income,5875.24,Medium,Gold
324,New_Customers,4555.09,54,2,84.35351851851853,41,56712,Rural,4555.09,Medium,Silver
325,New_Customers,3683.19,48,5,76.733125,18,39555,Urban_Mid_Income,3683.19,Med-Low,Bronze
326,New_Customers,5146.74,49,60,105.03551020408165,56,31409,Urban_High_Income,5146.74,Med-Low,Silver
327,New_Customers,3806.59,42,9,90.63309523809524,40,78288,Suburban,3806.59,Med-Low,Bronze
328,New_Customers,4637.78,46,39,100.82130434782609,46,61620,Suburban,4637.78,Med-Low,Silver
329,New_Customers,3477.3,47,54,73.98510638297873,22,20000,Suburban,3477.3,Med-Low,Bronze
330,Potential_Loyalists,5550.41,47,2,118.09382978723404,33,62133,Urban_High_Income,5550.41,Med-Low,Silver
331,New_Customers,5089.28,46,4,110.63652173913044,50,58730,Urban_Mid_Income,5089.28,Med-Low,Silver
332,New_Customers,4196.87,52,6,80.70903846153846,31,41231,Urban_Mid_Income,4196.87,Medium,Silver
333,New_Customers,4562.86,46,2,99.19260869565215,26,48247,Suburban,4562.86,Med-Low,Silver
334,New_Customers,4888.71,53,0,92.23981132075473,47,38517,Suburban,4888.71,Medium,Silver
335,New_Customers,3047.89,48,7,63.49770833333333,33,20000,Suburban,3047.89,Med-Low,Bronze
336,New_Customers,5462.07,48,34,113.793125,27,63346,Suburban,5462.07,Med-Low,Silver
337,New_Customers,6221.03,58,36,107.25913793103447,27,61074,Urban_High_Income,6221.03,Medium,Gold
338,New_Customers,3779.34,45,20,83.98533333333333,31,50187,Suburban,3779.34,Med-Low,Bronze
339,New_Customers,4655.4,43,15,108.26511627906976,39,90289,Urban_Mid_Income,4655.4,Med-Low,Silver
340,New_Customers,4980.1,51,3,97.64901960784314,49,51735,Rural,4980.1,Medium,Silver
341,New_Customers,4357.04,50,0,87.1408,59,47458,Rural,4357.04,Medium,Silver
342,New_Customers,4451.03,42,8,105.97690476190476,40,65973,Urban_Mid_Income,4451.03,Med-Low,Silver
343,New_Customers,4398.43,42,3,104.72452380952382,53,89544,Suburban,4398.43,Med-Low,Silver
344,New_Customers,4696.28,48,16,97.83916666666666,57,57764,Rural,4696.28,Med-Low,Silver
345,Potential_Loyalists,5843.82,49,0,119.2616326530612,53,107174,Suburban,5843.82,Med-Low,Gold
346,New_Customers,4902.13,57,24,86.00228070175439,21,33906,Urban_High_Income,4902.13,Medium,Silver
347,New_Customers,3384.78,42,7,80.58999999999999,32,54203,Rural,3384.78,Med-Low,Bronze
348,New_Customers,4516.09,44,5,102.6384090909091,40,37078,Rural,4516.09,Med-Low,Silver
349,New_Customers,4790.5,49,45,97.76530612244898,56,50071,Rural,4790.5,Med-Low,Silver
350,New_Customers,4089.88,45,16,90.88622222222224,46,54266,Urban_Mid_Income,4089.88,Med-Low,Silver
351,New_Customers,3782.39,41,6,92.25341463414634,56,58112,Rural,3782.39,Med-Low,Bronze
352,New_Customers,5119.39,49,26,104.47734693877553,42,70272,Urban_Mid_Income,5119.39,Med-Low,Silver
353,New_Customers,5206.35,45,0,115.69666666666669,25,58031,Suburban,5206.35,Med-Low,Silver
354,New_Customers,4262.8,53,36,80.43018867924529,33,24687,Rural,4262.8,Medium,Silver
355,New_Customers,4566.18,47,36,97.15276595744682,34,43914,Urban_Mid_Income,4566.18,Med-Low,Silver
356,New_Customers,4773.71,47,16,101.56829787234042,46,83431,Urban_Mid_Income,4773.71,Med-Low,Silver
357,New_Customers,5521.36,51,16,108.26196078431371,36,68191,Urban_Mid_Income,5521.36,Medium,Silver
358,New_Customers,4176.42,40,3,104.4105,60,60084,Rural,4176.42,Med-Low,Silver
359,Potential_Loyalists,5607.43,47,4,119.30702127659576,39,56460,Urban_Mid_Income,5607.43,Med-Low,Silver
360,New_Customers,4662.67,48,11,97.13895833333332,47,44179,Rural,4662.67,Med-Low,Silver
361,New_Customers,5349.64,50,10,106.9928,35,46241,Suburban,5349.64,Medium,Silver
362,New_Customers,5598.67,54,29,103.67907407407408,18,43411,Suburban,5598.67,Medium,Silver
363,New_Customers,4142.01,36,1,115.05583333333334,57,107946,Urban_High_Income,4142.01,Low,Silver
364,New_Customers,4237.57,44,13,96.30840909090908,38,51728,Suburban,4237.57,Med-Low,Silver
365,Potential_Loyalists,6402.11,51,13,125.53156862745098,53,87061,Urban_Mid_Income,6402.11,Medium,Gold
366,Potential_Loyalists,5224.27,45,22,116.0948888888889,46,93491,Urban_Mid_Income,5224.27,Med-Low,Silver
367,New_Customers,4290.3,43,63,99.77441860465116,54,66697,Rural,4290.3,Med-Low,Silver
368,VIP_Champions,6178.89,62,38,99.65951612903228,67,63127,Rural,6178.89,Med-High,Gold
369,New_Customers,4850.49,49,30,98.98959183673468,36,65678,Urban_High_Income,4850.49,Med-Low,Silver
370,Potential_Loyalists,5588.39,43,4,129.96255813953488,75,105328,Suburban,5588.39,Med-Low,Silver
371,New_Customers,4715.02,41,12,115.00048780487803,38,62699,Urban_Mid_Income,4715.02,Med-Low,Silver
372,New_Customers,4485.28,46,19,97.50608695652171,53,49926,Rural,4485.28,Med-Low,Silver
373,New_Customers,4587.12,38,28,120.71368421052632,58,92399,Urban_High_Income,4587.12,Low,Silver
374,New_Customers,5962.04,61,22,97.73836065573772,28,49063,Suburban,5962.04,Med-High,Gold
375,New_Customers,4368.13,46,26,94.95934782608695,49,64006,Urban_High_Income,4368.13,Med-Low,Silver
376,New_Customers,4633.6900000000005,45,5,102.9708888888889,69,84932,Suburban,4633.6900000000005,Med-Low,Silver
377,New_Customers,5005.58,37,40,135.28594594594594,36,83697,Suburban,5005.58,Low,Silver
378,VIP_Champions,6740.04,56,1,120.35785714285714,47,71579,Urban_Mid_Income,6740.04,Medium,Gold
379,VIP_Champions,6443.69,53,1,121.57905660377358,34,87716,Urban_High_Income,6443.69,Medium,Gold
380,New_Customers,4134.4400000000005,52,0,79.50846153846155,35,22471,Rural,4134.4400000000005,Medium,Silver
381,New_Customers,2880.98,39,8,73.87128205128205,18,27609,Suburban,2880.98,Med-Low,Bronze
382,VIP_Champions,6469.91,59,11,109.65949152542372,45,78971,Urban_High_Income,6469.91,Medium,Gold
383,New_Customers,4690.22,56,2,83.75392857142857,35,37475,Rural,4690.22,Medium,Silver
384,New_Customers,5697.43,59,4,96.56661016949153,40,65331,Suburban,5697.43,Medium,Gold
385,New_Customers,3978.01,49,5,81.1838775510204,25,20000,Urban_Mid_Income,3978.01,Med-Low,Silver
386,New_Customers,4826.74,45,41,107.26088888888889,34,71257,Urban_High_Income,4826.74,Med-Low,Silver
387,New_Customers,3916.4,49,47,79.9265306122449,22,27436,Suburban,3916.4,Med-Low,Silver
388,New_Customers,4331.63,45,25,96.25844444444444,43,54195,Rural,4331.63,Med-Low,Silver
389,New_Customers,3886.37,40,7,97.15925,50,68761,Rural,3886.37,Med-Low,Silver
390,New_Customers,3512.97,48,3,73.186875,25,55934,Urban_Mid_Income,3512.97,Med-Low,Bronze
391,New_Customers,4368.91,56,11,78.01625,18,41976,Rural,4368.91,Medium,Silver
392,New_Customers,4458.47,51,23,87.42098039215686,29,53028,Suburban,4458.47,Medium,Silver
393,New_Customers,4837.24,45,34,107.49422222222222,37,68221,Suburban,4837.24,Med-Low,Silver
394,New_Customers,5219.08,54,20,96.64962962962964,50,72890,Suburban,5219.08,Medium,Silver
395,New_Customers,5817.07,60,0,96.95116666666668,48,63285,Rural,5817.07,Medium,Gold
396,New_Customers,5287.41,55,10,96.13472727272728,31,59334,Suburban,5287.41,Medium,Silver
397,New_Customers,5708.35,53,24,107.70471698113208,32,44787,Suburban,5708.35,Medium,Gold
398,New_Customers,5267.16,44,23,119.7081818181818,47,41443,Rural,5267.16,Med-Low,Silver
399,Potential_Loyalists,5267.38,48,8,109.73708333333332,55,85294,Suburban,5267.38,Med-Low,Silver
400,Potential_Loyalists,5728.96,43,3,133.23162790697674,57,115020,Urban_High_Income,5728.96,Med-Low,Gold
401,New_Customers,4788.86,56,52,85.51535714285714,43,31299,Rural,4788.86,Medium,Silver
402,New_Customers,3165.14,42,14,75.36047619047619,27,22392,Rural,3165.14,Med-Low,Bronze
403,New_Customers,4235.51,43,30,98.50023255813954,49,64290,Suburban,4235.51,Med-Low,Silver
404,VIP_Champions,6418.26,57,0,112.60105263157897,80,109716,Urban_Mid_Income,6418.26,Medium,Gold
405,New_Customers,3619.19,42,5,86.17119047619047,27,40821,Rural,3619.19,Med-Low,Bronze
406,Potential_Loyalists,5319.08,45,28,118.20177777777778,44,91687,Urban_High_Income,5319.08,Med-Low,Silver
407,New_Customers,2883.93,35,36,82.398,26,34015,Rural,2883.93,Low,Bronze
408,New_Customers,5737.76,54,0,106.25481481481482,39,78076,Urban_Mid_Income,5737.76,Medium,Gold
409,New_Customers,5366.91,56,5,95.83767857142855,34,45194,Urban_High_Income,5366.91,Medium,Silver
410,VIP_Champions,6225.13,60,30,103.75216666666668,44,65032,Rural,6225.13,Medium,Gold
411,New_Customers,4101.7,37,85,110.85675675675677,39,91330,Suburban,4101.7,Low,Silver
412,New_Customers,5643.1,58,77,97.2948275862069,43,60541,Rural,5643.1,Medium,Silver
413,New_Customers,4694.69,56,30,83.83375,38,39930,Rural,4694.69,Medium,Silver
414,New_Customers,4253.93,49,22,86.81489795918368,48,57001,Suburban,4253.93,Med-Low,Silver
415,VIP_Champions,7462.28,61,17,122.33245901639344,48,85411,Suburban,7462.28,Med-High,Platinum
416,New_Customers,5175.46,49,3,105.62163265306124,24,82781,Urban_High_Income,5175.46,Med-Low,Silver
417,New_Customers,5324.38,51,37,104.39960784313726,49,61133,Suburban,5324.38,Medium,Silver
418,New_Customers,4896.17,40,9,122.40425,43,107975,Suburban,4896.17,Med-Low,Silver
419,New_Customers,4485.59,36,13,124.59972222222224,34,102357,Urban_High_Income,4485.59,Low,Silver
420,Potential_Loyalists,5680.19,49,11,115.92224489795916,46,81874,Urban_Mid_Income,5680.19,Med-Low,Gold
421,New_Customers,3301.19,42,8,78.5997619047619,40,50871,Suburban,3301.19,Med-Low,Bronze
422,New_Customers,5035.29,52,8,96.8325,38,44241,Urban_Mid_Income,5035.29,Medium,Silver
423,New_Customers,5705.29,53,6,107.64698113207548,38,74396,Suburban,5705.29,Medium,Gold
424,New_Customers,3712.32,40,24,92.808,50,64307,Rural,3712.32,Med-Low,Bronze
425,New_Customers,4499.13,41,7,109.73487804878047,27,49006,Rural,4499.13,Med-Low,Silver
426,New_Customers,3341.25,38,24,87.92763157894737,19,39590,Suburban,3341.25,Low,Bronze
427,New_Customers,4137.57,41,0,100.91634146341462,18,42778,Urban_High_Income,4137.57,Med-Low,Silver
428,Potential_Loyalists,5814.84,52,51,111.82384615384616,48,94694,Suburban,5814.84,Medium,Gold
429,New_Customers,5601.37,60,6,93.35616666666668,40,60391,Urban_Mid_Income,5601.37,Medium,Silver
430,Potential_Loyalists,6446.25,47,29,137.15425531914894,54,73820,Suburban,6446.25,Med-Low,Gold
431,Potential_Loyalists,5680.47,47,3,120.86106382978724,47,114331,Urban_High_Income,5680.47,Med-Low,Gold
432,New_Customers,4852.59,47,4,103.24659574468086,56,64915,Rural,4852.59,Med-Low,Silver
433,VIP_Champions,6972.16,58,3,120.2096551724138,34,76785,Urban_High_Income,6972.16,Medium,Gold
434,New_Customers,4861.55,46,7,105.6858695652174,55,60589,Rural,4861.55,Med-Low,Silver
435,Potential_Loyalists,5088.6,50,2,101.772,63,61127,Rural,5088.6,Medium,Silver
436,VIP_Champions,7755.56,67,25,115.75462686567164,52,83715,Urban_High_Income,7755.56,Med-High,Platinum
437,New_Customers,4735.48,42,0,112.7495238095238,64,72282,Rural,4735.48,Med-Low,Silver
438,VIP_Champions,6491.09,59,18,110.0184745762712,43,64259,Suburban,6491.09,Medium,Gold
439,New_Customers,5527.28,61,1,90.6111475409836,20,40324,Urban_Mid_Income,5527.28,Med-High,Silver
440,New_Customers,4909.53,53,9,92.63264150943397,37,51695,Suburban,4909.53,Medium,Silver
441,New_Customers,5175.12,46,53,112.50260869565216,47,74343,Suburban,5175.12,Med-Low,Silver
442,New_Customers,4920.4,43,28,114.42790697674418,43,89035,Urban_Mid_Income,4920.4,Med-Low,Silver
443,New_Customers,4437.19,44,47,100.84522727272726,70,69286,Rural,4437.19,Med-Low,Silver
444,New_Customers,4349.59,43,51,101.15325581395348,36,29282,Rural,4349.59,Med-Low,Silver
445,Potential_Loyalists,5808.89,52,17,111.70942307692307,53,74840,Rural,5808.89,Medium,Gold
446,Potential_Loyalists,5487.63,50,6,109.7526,54,95025,Suburban,5487.63,Medium,Silver
447,New_Customers,3303.3,49,31,67.41428571428571,29,20000,Urban_High_Income,3303.3,Med-Low,Bronze
448,VIP_Champions,6025.03,56,33,107.58982142857144,55,89406,Suburban,6025.03,Medium,Gold
449,New_Customers,4822.13,44,29,109.59386363636364,68,83704,Suburban,4822.13,Med-Low,Silver
450,New_Customers,6172.65,58,4,106.425,37,59665,Suburban,6172.65,Medium,Gold
451,New_Customers,3769.73,46,1,81.95065217391304,42,38962,Rural,3769.73,Med-Low,Bronze
452,VIP_Champions,6578.43,58,4,113.42120689655172,18,70043,Suburban,6578.43,Medium,Gold
453,New_Customers,4974.7,49,5,101.52448979591836,18,64385,Urban_High_Income,4974.7,Med-Low,Silver
454,VIP_Champions,6656.91,54,2,123.2761111111111,57,97563,Urban_High_Income,6656.91,Medium,Gold
455,New_Customers,3346.8,37,32,90.45405405405404,57,70344,Urban_Mid_Income,3346.8,Low,Bronze
456,Potential_Loyalists,5945.14,54,1,110.0951851851852,64,105958,Suburban,5945.14,Medium,Gold
457,New_Customers,4368.39,45,2,97.07533333333336,61,64353,Suburban,4368.39,Med-Low,Silver
458,New_Customers,4465.91,44,88,101.49795454545456,48,60344,Suburban,4465.91,Med-Low,Silver
459,New_Customers,4134.89,53,3,78.01679245283019,45,24540,Rural,4134.89,Medium,Silver
460,New_Customers,4170.56,44,6,94.78545454545456,39,50638,Urban_Mid_Income,4170.56,Med-Low,Silver
461,New_Customers,6318.900000000001,64,6,98.7328125,23,37917,Suburban,6318.900000000001,Med-High,Gold
462,New_Customers,5107.86,57,14,89.61157894736841,41,49332,Suburban,5107.86,Medium,Silver
463,New_Customers,3349.39,52,29,64.41134615384615,18,20000,Suburban,3349.39,Medium,Bronze
464,VIP_Champions,6250.9,57,48,109.66491228070174,50,75577,Suburban,6250.9,Medium,Gold
465,New_Customers,3240.33,44,1,73.64386363636363,18,20000,Urban_Mid_Income,3240.33,Med-Low,Bronze
466,New_Customers,3169.51,40,10,79.23774999999999,18,20000,Rural,3169.51,Med-Low,Bronze
467,Potential_Loyalists,5291.49,52,19,101.75942307692308,80,55932,Rural,5291.49,Medium,Silver
468,New_Customers,4583.41,46,6,99.63934782608696,57,54337,Rural,4583.41,Med-Low,Silver
469,New_Customers,6120.69,61,1,100.33918032786885,25,64168,Suburban,6120.69,Med-High,Gold
470,New_Customers,4683.06,46,1,101.80565217391305,46,64347,Urban_Mid_Income,4683.06,Med-Low,Silver
471,New_Customers,5289.01,57,11,92.78964912280702,46,61495,Rural,5289.01,Medium,Silver
472,New_Customers,4841.57,43,15,112.5946511627907,43,70802,Suburban,4841.57,Med-Low,Silver
473,VIP_Champions,7348.24,52,10,141.31230769230768,66,150353,Urban_High_Income,7348.24,Medium,Gold
474,New_Customers,4497.11,42,4,107.0740476190476,46,46196,Rural,4497.11,Med-Low,Silver
475,New_Customers,4025.37,40,2,100.63425,40,43496,Urban_Mid_Income,4025.37,Med-Low,Silver
476,New_Customers,4319.55,48,23,89.99062500000001,20,29565,Suburban,4319.55,Med-Low,Silver
477,VIP_Champions,6632.5,56,1,118.4375,53,87531,Suburban,6632.5,Medium,Gold
478,New_Customers,4740.51,52,50,91.16365384615384,41,49967,Rural,4740.51,Medium,Silver
479,New_Customers,4946.06,54,9,91.59370370370372,26,38082,Suburban,4946.06,Medium,Silver
480,Potential_Loyalists,6225.8,49,22,127.05714285714286,76,116259,Suburban,6225.8,Med-Low,Gold
481,New_Customers,5061.62,55,7,92.02945454545454,43,61102,Rural,5061.62,Medium,Silver
482,New_Customers,5352.24,53,0,100.98566037735849,32,68788,Urban_Mid_Income,5352.24,Medium,Silver
483,New_Customers,4857.5,45,0,107.94444444444444,60,44436,Rural,4857.5,Med-Low,Silver
484,Potential_Loyalists,5572.69,51,1,109.26843137254902,52,69754,Rural,5572.69,Medium,Silver
485,New_Customers,5230.18,50,4,104.6036,38,51088,Suburban,5230.18,Medium,Silver
486,Potential_Loyalists,6464.0,50,7,129.28,73,122892,Suburban,6464.0,Medium,Gold
