customer_id,age,income,region,credit_limit,signup_date
587,57,86171,Urban_Mid_Income,66641,2022-06-03
588,22,56599,Suburban,43554,2022-09-05
589,57,110704,Suburban,55803,2022-10-28
590,37,35687,Suburban,27793,2023-02-24
591,63,108997,Suburban,44398,2022-06-15
592,41,78443,Urban_High_Income,27166,2023-05-22
593,47,96212,Urban_High_Income,68178,2023-01-14
594,42,69522,Suburban,42175,2023-01-12
595,27,65260,Suburban,40918,2022-05-31
596,27,22738,Urban_High_Income,9269,2022-06-10
597,48,86287,Suburban,61392,2023-03-19
598,34,78954,Urban_Mid_Income,43962,2023-08-26
599,39,56317,Suburban,42822,2023-01-25
600,54,52774,Rural,39983,2023-07-03
601,38,92803,Suburban,57085,2022-12-29
602,41,93658,Suburban,53152,2023-09-11
603,34,20169,Rural,6271,2022-08-02
604,41,58135,Suburban,44389,2022-07-26
605,53,74448,Urban_Mid_Income,26499,2023-10-07
606,54,63464,Rural,33198,2022-03-10
607,40,96788,Urban_High_Income,55816,2023-10-27
608,57,74505,Urban_Mid_Income,51755,2022-11-07
609,50,84169,Urban_Mid_Income,51857,2022-06-26
610,38,51338,Suburban,29606,2023-07-01
611,63,90537,Urban_Mid_Income,67195,2022-03-17
612,36,61618,Rural,37295,2022-10-12
613,65,88005,Suburban,43334,2023-09-16
614,56,122379,Urban_High_Income,68222,2023-10-24
615,27,20922,Suburban,13938,2023-05-14
616,30,47285,Urban_Mid_Income,19442,2023-12-14
617,28,41667,Urban_Mid_Income,17578,2022-05-07
618,57,116212,Urban_Mid_Income,59022,2023-04-26
619,58,109340,Suburban,42188,2022-12-20
620,46,93337,Suburban,52852,2022-07-24
621,53,84302,Suburban,43799,2022-10-09
622,46,68401,Suburban,43739,2022-11-10
623,37,64502,Suburban,44917,2023-06-21
624,56,83652,Suburban,34377,2023-01-15
625,55,71065,Rural,48062,2022-04-03
626,41,61245,Rural,28590,2022-07-18
627,47,71450,Suburban,52964,2022-05-19
628,60,98982,Urban_High_Income,74324,2023-07-14
629,41,54754,Urban_Mid_Income,21401,2022-10-19
630,47,51937,Rural,27279,2022-11-29
631,18,35436,Rural,14530,2023-11-25
632,65,113230,Suburban,55170,2023-07-26
633,61,111433,Suburban,33895,2022-08-23
634,36,55149,Rural,33971,2023-04-27
635,30,39373,Rural,26902,2022-09-07
636,18,47483,Suburban,30329,2023-05-15
637,58,137209,Urban_High_Income,92084,2023-08-06
638,24,21138,Suburban,8018,2023-02-04
639,67,80458,Rural,59906,2023-04-30
640,30,75618,Suburban,38375,2022-09-24
641,32,37866,Urban_Mid_Income,15932,2023-01-21
642,42,87322,Suburban,34401,2023-08-16
643,39,48344,Suburban,25399,2022-11-14
644,55,45136,Rural,19500,2023-11-09
645,44,46117,Suburban,32879,2023-01-13
646,57,90244,Urban_Mid_Income,29922,2023-03-13
647,52,64866,Rural,25548,2022-12-06
648,32,44962,Rural,18372,2023-11-08
649,47,44849,Urban_Mid_Income,14329,2023-11-21
650,21,27035,Rural,15061,2023-03-31
651,47,55014,Rural,23353,2022-07-01
652,51,100397,Suburban,30406,2023-11-06
653,25,30548,Suburban,23845,2023-04-04
654,47,94026,Urban_Mid_Income,42912,2022-10-31
655,45,76841,Urban_Mid_Income,34922,2023-11-26
656,58,84297,Rural,51615,2022-05-05
657,44,73838,Suburban,50089,2023-11-14
658,45,55711,Suburban,32577,2023-10-13
659,47,26411,Rural,10718,2023-07-17
660,59,91002,Suburban,48284,2023-11-09
661,41,57853,Suburban,36875,2023-07-21
662,34,42808,Rural,26632,2022-07-01
663,48,54705,Urban_Mid_Income,32803,2023-10-17
664,43,57619,Urban_Mid_Income,30334,2023-03-06
665,65,104634,Urban_Mid_Income,75240,2022-04-28
666,45,88096,Suburban,68430,2022-01-13
667,18,47390,Urban_Mid_Income,36047,2023-06-22
668,44,59244,Suburban,38587,2022-01-29
669,44,60661,Suburban,44918,2022-05-24
670,42,117676,Suburban,92740,2022-06-04
671,55,75547,Suburban,60334,2022-07-31
672,54,105720,Urban_Mid_Income,64436,2022-07-26
673,39,39195,Rural,13071,2023-09-23
674,52,82146,Urban_Mid_Income,37214,2023-05-09
675,39,36431,Urban_Mid_Income,15821,2023-07-18
676,47,77176,Suburban,29559,2023-08-07
677,55,74845,Suburban,34662,2022-04-03
678,36,49032,Urban_Mid_Income,23420,2023-09-29
679,44,72919,Urban_Mid_Income,24664,2023-01-11
680,18,45847,Urban_High_Income,26669,2022-04-06
681,64,87936,Urban_Mid_Income,39730,2022-12-21
682,43,82923,Urban_High_Income,43192,2023-05-05
683,40,38172,Rural,20201,2022-03-30
684,58,103400,Suburban,75596,2022-09-28
685,44,64432,Urban_High_Income,43980,2022-02-09
686,41,40907,Urban_Mid_Income,27441,2023-03-23
687,58,113662,Suburban,40748,2022-02-17
688,34,25971,Suburban,17692,2023-05-03
689,70,123146,Urban_Mid_Income,67091,2023-08-30
690,28,72306,Suburban,26451,2022-04-30
691,28,38108,Urban_Mid_Income,14916,2023-12-21
692,25,50308,Urban_Mid_Income,24514,2023-09-03
693,37,52409,Rural,34838,2022-12-15
694,49,41705,Rural,17109,2023-12-26
695,29,26496,Rural,7957,2023-10-01
696,39,58560,Suburban,24362,2023-04-26
697,32,42643,Suburban,17848,2022-04-19
698,52,57794,Rural,40046,2022-08-17
699,32,68114,Suburban,37029,2023-12-23
700,47,80311,Suburban,39184,2022-08-26
701,33,26687,Rural,14819,2023-09-20
702,65,95221,Suburban,34441,2023-01-19
703,18,85218,Urban_High_Income,61322,2022-01-01
704,30,46191,Rural,21617,2022-05-20
705,45,59202,Suburban,26080,2022-07-09
706,23,56561,Suburban,18538,2023-09-07
707,31,83166,Urban_High_Income,53118,2023-02-28
708,32,37525,Rural,11617,2022-07-11
709,38,57924,Suburban,29500,2022-05-29
710,49,55614,Rural,24067,2022-09-30
711,32,43337,Suburban,26427,2022-10-20
712,28,47992,Rural,21155,2022-02-27
713,49,114329,Suburban,54128,2023-12-01
714,25,20000,Rural,6789,2022-07-29
715,46,51478,Rural,39612,2023-01-05
716,46,37316,Rural,14002,2023-10-16
717,45,88610,Suburban,38680,2022-07-30
718,50,62381,Rural,20448,2022-09-28
719,36,74046,Suburban,48764,2022-12-17
720,29,68307,Urban_Mid_Income,30699,2023-01-03
721,34,48481,Urban_Mid_Income,22837,2023-03-09
722,41,30894,Rural,11074,2022-05-23
723,48,44452,Rural,27387,2022-03-11
724,60,52208,Rural,32856,2023-06-14
725,43,106618,Urban_High_Income,69285,2023-07-06
726,49,80955,Urban_Mid_Income,28514,2022-08-25
727,31,62022,Urban_High_Income,36750,2022-07-16
728,64,127088,Urban_High_Income,40188,2022-01-30
729,48,48544,Rural,33726,2023-03-21
730,62,81595,Urban_Mid_Income,25775,2023-11-29
731,35,60418,Suburban,19719,2023-08-11
732,25,55406,Suburban,35702,2023-03-02
733,40,61985,Rural,29468,2022-01-08
734,43,55817,Urban_Mid_Income,21099,2022-06-15
735,60,91844,Suburban,37713,2022-08-27
736,64,123142,Urban_High_Income,85060,2023-02-19
737,44,75454,Urban_Mid_Income,42690,2022-01-26
738,25,24207,Rural,15180,2022-05-26
739,31,40435,Urban_Mid_Income,22488,2023-07-29
740,33,42852,Rural,20454,2023-09-04
741,32,25898,Suburban,19414,2022-02-19
742,25,22619,Urban_High_Income,14428,2023-02-02
743,31,37713,Urban_Mid_Income,21804,2023-12-21
744,40,39727,Rural,15259,2022-08-25
745,37,54307,Suburban,42595,2022-06-08
746,47,48371,Rural,37108,2023-01-06
747,24,29696,Urban_Mid_Income,10265,2022-08-18
748,31,90330,Suburban,60137,2022-06-20
749,45,45786,Rural,25193,2023-09-10
750,77,43430,Rural,19727,2022-07-31
751,44,83773,Urban_Mid_Income,59834,2023-02-05
752,25,37345,Suburban,15141,2023-02-20
753,62,86501,Suburban,37452,2023-05-30
754,39,28690,Rural,14789,2022-09-08
755,48,38699,Rural,15918,2022-02-16
756,44,55170,Suburban,28750,2023-08-09
757,39,35799,Rural,12534,2022-01-25
758,25,56610,Suburban,23601,2023-06-07
759,40,49051,Rural,21203,2023-07-30
760,36,35578,Urban_Mid_Income,10845,2023-04-28
761,39,79421,Urban_High_Income,55093,2023-03-07
762,27,72187,Urban_Mid_Income,42093,2023-10-04
763,78,160918,Urban_High_Income,108736,2023-12-04
764,32,55655,Urban_Mid_Income,28554,2023-07-09
765,31,30162,Rural,21374,2022-03-31
766,18,36189,Urban_High_Income,26611,2023-10-25
767,18,32315,Urban_Mid_Income,15097,2022-08-16
768,20,49441,Suburban,19989,2022-06-14
769,39,43100,Rural,18709,2022-06-13
770,40,67787,Suburban,48378,2022-01-30
771,27,59331,Urban_Mid_Income,36830,2022-08-09
772,23,25999,Urban_Mid_Income,9387,2023-07-04
773,56,89500,Urban_Mid_Income,56971,2023-01-23
774,43,77450,Urban_High_Income,43958,2022-10-05
775,36,60305,Suburban,48020,2023-09-10
776,60,80486,Suburban,44552,2023-02-19
777,76,92356,Urban_Mid_Income,46694,2022-05-10
778,42,108829,Suburban,67739,2023-02-27
779,55,64850,Rural,37489,2022-01-04
780,18,44877,Suburban,24030,2022-12-14
781,59,94840,Urban_Mid_Income,65983,2023-09-10
782,35,52499,Rural,33507,2022-07-01
783,53,116113,Suburban,59744,2023-11-09
784,41,74217,Urban_High_Income,57260,2022-12-27
785,53,61825,Suburban,25111,2022-07-04
786,37,20000,Rural,15288,2023-02-28
787,43,77881,Urban_High_Income,54779,2023-11-19
788,25,100251,Urban_High_Income,57551,2023-02-12
789,59,100975,Suburban,50380,2023-06-11
790,66,90080,Rural,49556,2023-09-14
791,18,71233,Urban_High_Income,54040,2022-11-28
792,55,91019,Urban_Mid_Income,72561,2023-03-16
793,59,75315,Rural,58215,2022-07-14
794,38,63400,Urban_Mid_Income,48320,2023-10-23
795,38,67342,Suburban,44741,2022-12-03
796,18,54756,Suburban,20111,2023-07-10
797,40,20000,Rural,9182,2023-01-07
798,26,33486,Suburban,24967,2022-09-02
799,22,33803,Suburban,10359,2022-09-08
800,43,59769,Rural,42204,2023-08-30
801,18,63941,Urban_Mid_Income,26865,2022-09-04
802,30,53168,Suburban,17700,2023-06-16
803,33,78948,Suburban,35753,2023-12-07
804,24,70511,Suburban,25849,2022-05-11
805,30,62816,Suburban,36830,2022-10-03
806,41,60198,Rural,40039,2023-11-16
807,58,69460,Rural,31518,2022-04-21
808,36,71789,Suburban,26043,2023-09-19
809,58,132754,Suburban,45536,2022-07-30
810,41,52207,Rural,17403,2023-10-28
811,42,78052,Urban_Mid_Income,34022,2023-01-04
812,65,109750,Suburban,52944,2022-09-24
813,31,52757,Rural,40665,2023-02-25
814,36,71475,Urban_High_Income,48836,2022-04-28
815,43,72256,Urban_Mid_Income,55299,2022-01-07
816,52,80554,Suburban,34271,2023-05-13
817,40,75303,Suburban,24926,2023-04-12
818,27,62026,Urban_High_Income,22147,2023-05-15
819,18,20000,Suburban,12596,2023-07-30
820,27,20000,Suburban,10149,2023-06-03
821,78,105041,Suburban,62065,2023-11-04
822,25,51594,Urban_High_Income,34422,2023-03-03
823,30,52248,Suburban,18717,2022-10-19
824,43,58779,Suburban,44320,2023-10-20
825,44,84311,Urban_Mid_Income,61966,2022-01-31
826,49,106704,Suburban,76210,2023-11-01
827,21,25250,Urban_Mid_Income,10039,2022-09-10
828,50,77266,Urban_High_Income,24736,2023-08-21
829,47,69170,Suburban,42122,2023-02-27
830,31,34263,Rural,17814,2023-11-23
831,39,50408,Urban_High_Income,34079,2022-07-05
832,46,98415,Suburban,46899,2023-08-28
833,18,20000,Urban_High_Income,6145,2022-05-24
834,37,29505,Rural,9063,2023-03-09
835,63,105983,Suburban,59530,2022-11-26
836,63,70622,Suburban,21622,2023-01-22
837,34,36309,Urban_Mid_Income,11821,2023-09-15
838,29,29792,Rural,16005,2023-11-22
839,43,69831,Urban_High_Income,40712,2023-05-11
840,34,51083,Urban_Mid_Income,38760,2023-09-06
841,42,58975,Rural,30997,2022-09-23
842,34,51195,Rural,17334,2022-01-12
843,51,63881,Rural,40902,2023-02-24
844,56,46290,Urban_Mid_Income,15663,2023-03-20
845,39,55372,Urban_Mid_Income,37818,2022-05-17
846,43,81920,Suburban,54422,2023-03-08
847,22,54817,Urban_High_Income,17842,2023-01-02
848,27,52966,Urban_Mid_Income,24682,2023-08-11
849,28,36196,Urban_High_Income,25019,2022-02-04
850,43,67506,Urban_Mid_Income,44899,2023-12-29
851,46,69222,Urban_Mid_Income,27027,2023-05-17
852,32,68547,Urban_Mid_Income,45637,2022-10-16
853,47,54660,Rural,18027,2023-02-14
854,33,65524,Rural,41796,2023-09-30
855,27,82743,Suburban,30325,2022-08-24
856,18,75898,Suburban,27610,2023-05-04
857,62,68189,Urban_Mid_Income,36951,2022-12-18
858,64,120259,Urban_Mid_Income,45786,2022-11-09
859,26,35570,Urban_Mid_Income,11900,2022-10-30
860,60,94792,Urban_High_Income,55163,2023-10-08
861,33,81034,Urban_Mid_Income,32241,2022-10-23
862,25,50146,Suburban,21596,2023-09-21
863,28,75027,Urban_High_Income,34476,2022-10-24
864,56,72343,Suburban,22569,2023-10-16
865,45,65201,Urban_High_Income,21545,2023-06-15
866,18,63502,Suburban,35605,2023-12-03
867,41,37812,Suburban,13644,2023-04-27
868,60,66937,Rural,34461,2023-06-12
869,29,31927,Urban_Mid_Income,12206,2023-03-15
870,72,75504,Urban_Mid_Income,44912,2022-03-11
871,43,48799,Suburban,19861,2023-08-23
872,62,116150,Suburban,81227,2023-01-23
873,51,44000,Urban_Mid_Income,28754,2022-09-18
874,60,114102,Suburban,87387,2023-09-13
875,51,75940,Suburban,24651,2023-01-01
876,36,45730,Urban_High_Income,21872,2023-05-23
877,30,50825,Rural,25684,2023-09-07
878,50,56166,Rural,25370,2022-06-28
879,39,43075,Rural,19999,2022-07-02
880,59,126477,Urban_High_Income,74309,2022-04-16
881,27,46153,Suburban,18613,2022-07-11
882,54,86407,Suburban,61006,2022-12-27
883,48,76258,Urban_Mid_Income,55139,2023-04-12
884,19,20000,Rural,6624,2022-04-21
885,36,100281,Urban_Mid_Income,57457,2022-06-22
886,48,58706,Rural,21917,2022-08-03
887,36,40645,Rural,25797,2022-11-27
888,36,51213,Suburban,35911,2022-06-15
889,29,62836,Urban_High_Income,40298,2022-08-10
890,36,50794,Rural,35130,2022-11-23
891,57,122537,Urban_High_Income,78284,2023-12-09
892,20,63664,Suburban,46464,2022-01-01
893,36,83387,Suburban,32032,2022-10-25
894,51,66346,Suburban,36859,2023-01-18
895,30,20000,Suburban,13056,2022-11-13
896,47,80899,Urban_Mid_Income,28823,2022-02-19
897,34,52980,Urban_Mid_Income,25160,2023-07-16
898,28,39241,Suburban,30256,2022-12-27
899,42,91162,Urban_High_Income,72723,2022-01-01
900,44,51407,Urban_High_Income,19833,2022-03-23
901,42,89935,Suburban,49813,2023-07-04
902,32,20000,Urban_High_Income,10512,2023-08-24
903,18,20000,Suburban,13850,2022-10-18
904,48,62915,Rural,23195,2023-03-18
905,45,98232,Urban_High_Income,66128,2023-08-16
906,53,55253,Rural,26107,2023-09-09
907,58,89964,Suburban,31730,2023-09-04
908,54,75590,Suburban,51131,2022-09-08
909,46,92884,Urban_High_Income,47860,2022-08-04
910,40,62677,Urban_Mid_Income,42120,2022-06-10
911,40,60714,Suburban,42573,2022-04-23
912,43,109419,Suburban,79955,2022-07-01
913,38,109727,Urban_High_Income,87169,2022-09-05
914,18,46437,Urban_Mid_Income,32099,2022-03-09
915,27,51137,Rural,15519,2022-10-25
916,34,73224,Urban_Mid_Income,52264,2022-03-06
917,43,35190,Rural,13810,2023-11-28
918,18,20000,Urban_Mid_Income,14759,2022-07-31
919,45,70666,Rural,50879,2022-06-07
920,26,38188,Urban_High_Income,17574,2022-07-26
921,46,40373,Rural,14612,2023-04-27
922,49,47406,Rural,27131,2022-11-17
923,50,49285,Rural,18945,2022-03-02
924,37,60665,Suburban,43570,2023-12-05
925,32,28838,Rural,12818,2023-03-28
926,74,57673,Rural,37514,2023-03-10
927,63,89025,Urban_Mid_Income,59623,2022-12-06
928,38,49426,Suburban,34429,2022-02-14
929,55,97268,Urban_Mid_Income,70661,2022-08-07
930,48,45449,Rural,16104,2023-08-22
931,18,20000,Suburban,13679,2023-08-02
932,59,92336,Urban_Mid_Income,30888,2022-01-01
933,50,84414,Suburban,51457,2022-03-31
934,35,84095,Suburban,30790,2022-03-15
935,53,79664,Rural,61060,2023-12-21
936,58,82102,Suburban,33008,2023-05-09
937,18,32663,Suburban,18247,2022-01-13
938,25,65512,Urban_Mid_Income,21479,2022-04-11
939,20,44984,Urban_Mid_Income,25730,2023-12-29
940,41,44528,Rural,16102,2023-10-11
941,44,51980,Urban_Mid_Income,30709,2023-12-16
942,18,31118,Urban_Mid_Income,10595,2022-10-01
943,54,56312,Suburban,22560,2022-01-14
944,47,50143,Rural,33544,2023-07-13
945,19,26452,Rural,17774,2023-06-22
946,46,74322,Suburban,38827,2023-11-24
947,43,80253,Urban_Mid_Income,36083,2023-08-11
948,30,20000,Rural,14484,2022-12-21
949,48,68438,Rural,32139,2023-02-12
950,33,38965,Rural,19519,2023-04-09
951,26,87514,Urban_Mid_Income,53349,2022-05-28
952,46,96552,Urban_Mid_Income,38817,2022-07-18
953,40,63984,Suburban,22590,2022-03-09
954,40,79095,Suburban,42518,2022-05-20
955,75,82556,Rural,52863,2022-10-09
956,32,57684,Suburban,17942,2022-03-28
957,56,88376,Urban_Mid_Income,50845,2023-08-19
958,41,55721,Rural,36242,2023-05-27
959,18,38370,Rural,23952,2022-05-14
960,47,96831,Suburban,44824,2022-03-12
961,21,53424,Suburban,38770,2022-12-23
962,37,47564,Rural,24503,2023-01-13
963,36,69337,Suburban,25673,2023-06-13
964,52,92097,Suburban,60063,2023-09-10
965,50,79885,Suburban,52693,2023-10-14
966,43,51285,Urban_Mid_Income,36454,2023-10-19
967,40,62714,Rural,20611,2023-02-01
968,50,86410,Suburban,51098,2022-01-19
969,49,70642,Rural,27975,2022-11-03
970,18,30316,Suburban,11162,2023-06-06
971,54,48366,Rural,23833,2022-09-10
972,18,33517,Suburban,19409,2022-11-02
973,38,95535,Urban_High_Income,42411,2023-02-14
974,41,60434,Suburban,28293,2023-01-10
975,44,74915,Urban_High_Income,24838,2023-07-17
976,42,92903,Urban_High_Income,56401,2023-01-17
977,64,95421,Suburban,64417,2022-12-18
978,37,37243,Rural,26591,2023-06-28
979,63,62571,Rural,31357,2022-08-20
980,59,58779,Rural,25346,2022-08-17
981,74,98271,Urban_High_Income,57533,2023-09-14
982,55,84106,Urban_Mid_Income,34961,2022-12-09
983,46,62759,Rural,40820,2022-02-11
984,24,20000,Suburban,13577,2022-11-06
985,39,47854,Urban_Mid_Income,17067,2023-06-14
986,55,84773,Rural,36017,2022-09-16
987,52,89384,Rural,31265,2022-04-18
988,62,44045,Rural,14969,2022-10-09
989,37,42818,Rural,28820,2022-11-25
990,46,91846,Suburban,68850,2022-06-18
991,27,48483,Urban_High_Income,36576,2022-02-09
992,55,60813,Suburban,22952,2023-12-11
993,50,57102,Suburban,18282,2022-08-09
994,36,35263,Suburban,25517,2023-04-06
995,51,81244,Urban_High_Income,41658,2022-12-02
996,19,20000,Rural,6373,2023-06-05
997,38,80775,Suburban,57736,2022-07-16
998,38,28503,Rural,15507,2023-07-24
999,40,66683,Urban_Mid_Income,31080,2023-07-22
1000,29,26052,Suburban,10971,2023-06-06
1001,60,76763,Urban_Mid_Income,39707,2023-07-27
1002,46,70715,Rural,44324,2022-08-14
1003,65,47539,Rural,24829,2022-07-26
1004,28,26850,Urban_Mid_Income,16966,2023-01-03
1005,45,62551,Rural,39846,2022-03-31
1006,28,87323,Suburban,56808,2022-07-18
1007,42,89304,Urban_Mid_Income,60295,2023-07-14
1008,55,86919,Suburban,57247,2022-03-21
1009,35,93880,Suburban,72234,2023-04-23
1010,30,51694,Urban_Mid_Income,29717,2023-12-09
1011,49,47789,Rural,27662,2022-07-26
1012,29,20000,Rural,11027,2022-02-06
1013,27,28538,Rural,10403,2023-04-13
1014,18,26758,Rural,10251,2023-08-03
1015,18,30221,Urban_Mid_Income,9859,2023-01-29
1016,62,71072,Urban_Mid_Income,39855,2022-07-12
1017,29,45037,Suburban,14397,2022-05-25
1018,40,32730,Rural,19734,2023-11-09
1019,49,48674,Suburban,17326,2023-09-01
1020,42,41954,Suburban,31651,2022-03-12
1021,52,79085,Urban_Mid_Income,61767,2023-01-07
1022,45,55562,Suburban,24518,2023-08-28
1023,52,75143,Rural,53374,2022-08-15
1024,38,53653,Urban_High_Income,29790,2022-02-24
1025,69,115897,Urban_High_Income,57537,2023-01-08
1026,42,81668,Suburban,25080,2022-09-15
1027,58,106716,Suburban,85129,2023-01-08
1028,48,48874,Rural,17032,2023-01-23
1029,41,61275,Rural,36864,2022-07-15
1030,44,108280,Suburban,86098,2022-07-29
1031,32,63144,Urban_Mid_Income,31083,2022-12-01
1032,44,42227,Urban_High_Income,29488,2022-12-31
1033,30,29431,Rural,16253,2022-02-16
1034,34,62771,Urban_High_Income,34928,2022-01-27
1035,54,92615,Suburban,39090,2023-08-07
1036,29,81391,Suburban,28179,2022-02-07
1037,66,102006,Urban_Mid_Income,36947,2022-06-28
1038,30,23240,Rural,17378,2023-04-13
1039,33,43356,Urban_Mid_Income,15598,2023-11-09
1040,37,81977,Urban_High_Income,55223,2022-12-17
1041,26,42126,Suburban,19156,2023-10-20
1042,75,77962,Rural,54041,2022-11-23
1043,53,112006,Suburban,38562,2022-04-29
1044,46,89421,Urban_High_Income,39267,2023-02-22
1045,19,26889,Rural,9865,2022-03-15
1046,41,65860,Urban_High_Income,27005,2022-09-26
1047,36,51670,Suburban,21669,2023-10-08
1048,24,33842,Rural,24810,2022-06-01
1049,32,48423,Rural,16174,2022-11-06
1050,34,30028,Urban_Mid_Income,10382,2022-05-21
1051,25,64906,Urban_Mid_Income,21448,2023-08-12
1052,60,73384,Suburban,50130,2023-01-02
1053,45,94344,Urban_High_Income,74716,2023-08-04
1054,58,119184,Suburban,90287,2022-12-19
1055,69,65119,Urban_Mid_Income,19603,2023-06-01
1056,29,66192,Suburban,37957,2022-04-26
1057,18,40508,Suburban,15834,2023-02-20
1058,40,57871,Suburban,33391,2023-07-05
1059,48,60641,Rural,21412,2022-03-11
1060,45,82249,Urban_Mid_Income,42714,2023-01-04
1061,69,81293,Rural,43019,2022-08-27
1062,41,83276,Urban_Mid_Income,37330,2023-08-14
1063,56,117049,Urban_High_Income,44675,2022-12-24
1064,43,106386,Urban_High_Income,56771,2023-01-10
1065,47,67165,Suburban,41746,2022-11-10
1066,37,39154,Suburban,29354,2022-07-06
1067,44,76963,Urban_Mid_Income,55220,2022-06-03
1068,52,85833,Suburban,62581,2022-06-28
1069,63,93786,Suburban,56407,2023-06-07
1070,58,125079,Urban_High_Income,89830,2022-04-12
1071,61,79017,Rural,28776,2023-11-02
1072,53,90767,Urban_Mid_Income,53932,2023-12-04
1073,50,88281,Urban_Mid_Income,46760,2023-08-04
1074,64,62687,Rural,48484,2022-04-24
1075,30,53293,Urban_Mid_Income,41903,2023-11-20
1076,57,66033,Rural,44557,2022-12-12
1077,28,34199,Suburban,12401,2022-05-03
1078,41,90289,Urban_High_Income,66333,2022-06-04
1079,35,23448,Rural,16869,2023-04-01
1080,21,46192,Urban_Mid_Income,16210,2023-01-06
1081,78,121037,Suburban,74551,2023-08-28
1082,45,68663,Suburban,40594,2023-08-15
1083,36,27476,Rural,21263,2023-03-01
1084,61,65876,Rural,30525,2022-03-14
1085,18,31842,Urban_Mid_Income,22901,2023-12-28
1086,46,88530,Suburban,39121,2022-02-27
